comment_id,anonymous,graduating_year,job_title,program,overall_score,job_support,school
256671,False,2019,,,4.7,5.0,udacity
256670,False,2018,,,4.3,4.0,udacity
256668,False,2019,,AI Programming with Python,5.0,5.0,udacity
256667,False,2018,,,5.0,5.0,udacity
256666,False,2018,,AI Programming with Python,5.0,5.0,udacity
256664,False,2018,,,4.7,5.0,udacity
256663,False,2018,,,3.3,1.0,udacity
256661,False,2019,,,4.7,4.0,udacity
256657,False,2018,,,4.0,4.0,udacity
256655,False,2018,,,4.0,4.0,udacity
256654,False,2018,,Front End Web Developer,3.7,2.0,udacity
256652,False,2016,,Front End Web Developer,3.7,3.0,udacity
256651,False,2018,,Front End Web Developer,4.3,5.0,udacity
256650,False,2018,,,4.3,5.0,udacity
256649,False,2017,,,4.0,4.0,udacity
256648,False,2017,,Front End Web Developer,5.0,5.0,udacity
256646,False,2017,,,4.7,4.0,udacity
256644,False,2019,,Data Engineer,5.0,5.0,udacity
256642,False,2018,,AI Programming with Python,5.0,5.0,udacity
256641,False,2019,,AI Programming with Python,5.0,5.0,udacity
256639,False,2018,,AI Programming with Python,4.7,4.0,udacity
256637,False,2017,,,5.0,5.0,udacity
256635,False,2018,,,4.0,4.0,udacity
256634,False,2018,,,4.3,3.0,udacity
256631,False,2018,,Front End Web Developer,5.0,5.0,udacity
256630,False,2018,,,5.0,5.0,udacity
256629,False,2019,,AI Programming with Python,4.3,4.0,udacity
256627,False,2017,,,3.3,3.0,udacity
256619,False,2018,,Front End Web Developer,5.0,5.0,udacity
256618,False,2019,,,4.0,4.0,udacity
256615,False,2018,,,4.7,4.0,udacity
256614,False,2019,,,5.0,5.0,udacity
256613,False,2019,,,4.0,3.0,udacity
256611,False,2016,,,4.0,4.0,udacity
256610,False,2019,,Front End Web Developer,4.3,3.0,udacity
256609,False,2016,,,5.0,5.0,udacity
256607,False,2018,,Front End Web Developer,4.3,3.0,udacity
256606,False,2017,,,5.0,5.0,udacity
256602,False,2018,,,5.0,5.0,udacity
256601,False,2017,,,4.3,3.0,udacity
256600,False,2018,,AI Programming with Python,4.7,4.0,udacity
256599,False,2017,,,4.3,4.0,udacity
256596,False,2019,,AI Programming with Python,5.0,5.0,udacity
256594,False,2019,,,2.7,2.0,udacity
256593,False,2019,,Front End Web Developer,3.0,1.0,udacity
256592,False,2019,,AI Programming with Python,4.3,4.0,udacity
256591,False,2018,,,4.7,5.0,udacity
256589,False,2017,,,4.3,5.0,udacity
256588,False,2019,,Front End Web Developer,4.0,3.0,udacity
256587,False,2016,,Front End Web Developer,5.0,5.0,udacity
256586,False,2018,,,5.0,5.0,udacity
256585,False,2019,,AI Programming with Python,5.0,5.0,udacity
256583,False,2018,,Front End Web Developer,5.0,5.0,udacity
256581,False,2019,,,5.0,5.0,udacity
256580,False,2017,,,4.7,5.0,udacity
256578,False,2016,,,5.0,5.0,udacity
256577,False,2019,,,4.3,4.0,udacity
256576,False,2019,,Front End Web Developer,4.7,5.0,udacity
256575,False,2019,,AI Programming with Python,5.0,5.0,udacity
256574,False,2019,,,5.0,5.0,udacity
256573,False,2019,,,4.7,4.0,udacity
256572,False,2018,,Front End Web Developer,5.0,5.0,udacity
256569,False,2018,,,5.0,5.0,udacity
256568,False,2018,,Front End Web Developer,4.0,3.0,udacity
256566,False,2018,,,4.3,5.0,udacity
256565,False,2018,,,3.7,3.0,udacity
256563,False,2017,,AI Programming with Python,4.0,3.0,udacity
256562,False,2018,,Front End Web Developer,5.0,5.0,udacity
256561,False,2017,,,4.0,3.0,udacity
256560,False,2018,,,5.0,5.0,udacity
256558,False,2019,,,4.0,3.0,udacity
256556,False,2019,,AI Programming with Python,3.0,2.0,udacity
256555,False,2019,,,5.0,5.0,udacity
256553,False,2019,,Front End Web Developer,3.0,3.0,udacity
256551,False,2018,,Front End Web Developer,4.0,3.0,udacity
256550,False,2016,,,4.7,4.0,udacity
256548,False,2018,,Front End Web Developer,5.0,5.0,udacity
256547,False,2017,,Front End Web Developer,5.0,5.0,udacity
256546,False,2017,,,5.0,5.0,udacity
256544,False,2018,,,5.0,5.0,udacity
256545,False,2019,,Front End Web Developer,3.0,2.0,udacity
256543,False,2018,,,5.0,5.0,udacity
256542,False,2019,,,4.7,4.0,udacity
256540,False,2018,,,4.7,4.0,udacity
256539,False,2019,,,4.3,4.0,udacity
256537,False,2017,,Front End Web Developer,4.3,3.0,udacity
256536,False,2019,,,5.0,5.0,udacity
256535,False,2019,,AI Programming with Python,4.3,4.0,udacity
256533,False,2018,,AI Programming with Python,5.0,5.0,udacity
256531,False,2019,,Front End Web Developer,4.0,3.0,udacity
256530,False,2018,,,4.0,3.0,udacity
256529,False,2019,,,5.0,5.0,udacity
256528,False,2019,,AI Programming with Python,4.7,4.0,udacity
256527,False,2019,,,4.3,3.0,udacity
256526,False,2018,,,4.3,3.0,udacity
256524,False,2018,,,2.7,2.0,udacity
256525,False,2019,,AI Programming with Python,5.0,5.0,udacity
256523,False,2019,,,4.7,4.0,udacity
256522,False,2017,,Front End Web Developer,4.7,4.0,udacity
256521,False,2018,,,4.7,4.0,udacity
256520,False,2019,,,5.0,5.0,udacity
256518,False,2018,,,5.0,5.0,udacity
256516,False,2019,,,5.0,5.0,udacity
256515,False,2018,,,3.3,1.0,udacity
256513,False,2018,,,2.7,1.0,udacity
256510,False,2018,,,5.0,5.0,udacity
256509,False,2018,,,5.0,5.0,udacity
256506,False,2018,,AI Programming with Python,4.3,4.0,udacity
256503,False,2019,,,5.0,5.0,udacity
256504,False,2018,,Front End Web Developer,5.0,5.0,udacity
256501,False,2019,,AI Programming with Python,4.7,4.0,udacity
256500,False,2018,,Front End Web Developer,5.0,5.0,udacity
256499,False,2019,,,4.0,3.0,udacity
256498,False,2019,,,5.0,5.0,udacity
256497,False,2018,,Front End Web Developer,5.0,5.0,udacity
256496,False,2018,,,5.0,5.0,udacity
256495,False,2019,,,4.3,3.0,udacity
256494,False,2018,,,5.0,5.0,udacity
256493,False,2018,,,4.0,4.0,udacity
256491,False,2017,,,2.7,3.0,udacity
256490,False,2018,,,4.0,2.0,udacity
256489,False,2019,,,5.0,5.0,udacity
256488,False,2019,,,4.3,4.0,udacity
256487,False,2018,,AI Programming with Python,5.0,5.0,udacity
256486,False,2018,,,2.0,2.0,udacity
256485,False,2019,,Front End Web Developer,5.0,5.0,udacity
256482,False,2018,,,5.0,5.0,udacity
256481,False,2019,,,4.7,4.0,udacity
256479,False,2018,,,5.0,5.0,udacity
256478,False,2017,,,5.0,5.0,udacity
256477,False,2018,,Front End Web Developer,5.0,5.0,udacity
256476,False,2019,,AI Programming with Python,5.0,5.0,udacity
256475,False,2017,,,5.0,5.0,udacity
256474,False,2016,,,4.3,4.0,udacity
256473,False,2018,,,5.0,5.0,udacity
256471,False,2019,,Front End Web Developer,4.3,3.0,udacity
256470,False,2018,,,5.0,5.0,udacity
256468,False,2018,,Front End Web Developer,3.0,3.0,udacity
256466,False,2019,,AI Programming with Python,5.0,5.0,udacity
256465,False,2018,,,5.0,5.0,udacity
256462,False,2018,,,5.0,5.0,udacity
256463,False,2018,,Front End Web Developer,5.0,5.0,udacity
256461,False,2019,,,5.0,5.0,udacity
256459,False,2019,,,5.0,5.0,udacity
256458,False,2018,,Front End Web Developer,4.7,4.0,udacity
256457,False,2018,,Front End Web Developer,4.7,4.0,udacity
256456,False,2018,,,4.3,3.0,udacity
256455,False,2017,,,4.7,4.0,udacity
256454,False,2018,,,5.0,5.0,udacity
256453,False,2018,,Front End Web Developer,5.0,5.0,udacity
256452,False,2018,,Front End Web Developer,4.0,4.0,udacity
256451,False,2019,,,5.0,5.0,udacity
256450,False,2017,,,4.0,3.0,udacity
256449,False,2019,,Front End Web Developer,4.7,5.0,udacity
256447,False,2017,,,5.0,5.0,udacity
256446,False,2018,,,3.7,3.0,udacity
256445,False,2019,,AI Programming with Python,4.3,4.0,udacity
256444,False,2019,,AI Programming with Python,4.3,4.0,udacity
256443,False,2018,,,4.7,4.0,udacity
256440,False,2018,,Front End Web Developer,4.0,4.0,udacity
256439,False,2018,,,4.7,4.0,udacity
256438,False,2018,,Front End Web Developer,4.3,3.0,udacity
256435,False,2017,,,3.7,3.0,udacity
256433,False,2018,,,4.7,5.0,udacity
256432,False,2018,,AI Programming with Python,4.3,4.0,udacity
256431,False,2018,,Front End Web Developer,4.3,4.0,udacity
256430,False,2018,,,5.0,5.0,udacity
256429,False,2019,,,4.7,4.0,udacity
256426,False,2019,,,5.0,5.0,udacity
256425,False,2018,,AI Programming with Python,5.0,5.0,udacity
256424,False,2018,,AI Programming with Python,5.0,5.0,udacity
256422,False,2018,,AI Programming with Python,4.3,3.0,udacity
256420,False,2018,,Front End Web Developer,4.3,4.0,udacity
256419,False,2019,,,3.3,3.0,udacity
256418,False,2017,,,5.0,5.0,udacity
256416,False,2018,,,5.0,5.0,udacity
256415,False,2017,,Front End Web Developer,5.0,5.0,udacity
256413,False,2017,,AI Programming with Python,5.0,5.0,udacity
256408,False,2019,,,4.7,5.0,udacity
256407,False,2018,,Front End Web Developer,4.3,3.0,udacity
256406,False,2018,,,4.3,3.0,udacity
256400,False,2018,,,4.0,4.0,udacity
256399,False,2019,,AI Programming with Python,4.3,4.0,udacity
256397,False,2018,,,5.0,5.0,udacity
256396,False,2018,,AI Programming with Python,5.0,5.0,udacity
256392,False,2018,,,4.3,3.0,udacity
256390,False,2019,,,5.0,5.0,udacity
256389,False,2018,,,2.3,2.0,udacity
256388,False,2018,,,4.3,4.0,udacity
256386,False,2017,,,5.0,5.0,udacity
256384,False,2018,,,3.7,3.0,udacity
256382,False,2019,,Front End Web Developer,5.0,5.0,udacity
256380,False,2017,,,5.0,5.0,udacity
256379,False,2016,,,5.0,5.0,udacity
256378,False,2019,,,4.7,4.0,udacity
256374,False,2018,,AI Programming with Python,3.7,2.0,udacity
256373,False,2019,,AI Programming with Python,4.7,4.0,udacity
256372,False,2018,,,4.7,4.0,udacity
256371,False,2017,,,4.7,4.0,udacity
256370,False,2019,,,5.0,5.0,udacity
256369,False,2019,,,4.0,2.0,udacity
256367,False,2018,,,5.0,5.0,udacity
256366,False,2018,,,4.7,4.0,udacity
256364,False,2017,,Front End Web Developer,5.0,5.0,udacity
256363,False,2019,,,4.0,3.0,udacity
256361,False,2019,,,4.7,4.0,udacity
256359,False,2018,,,5.0,5.0,udacity
256358,False,2017,,,3.7,2.0,udacity
256357,False,2019,,AI Programming with Python,3.7,2.0,udacity
256354,False,2018,,,5.0,5.0,udacity
256353,False,2018,,,4.7,4.0,udacity
256350,False,2019,,AI Programming with Python,5.0,5.0,udacity
256349,False,2018,,,3.0,3.0,udacity
256347,False,2016,,Front End Web Developer,5.0,5.0,udacity
256345,False,2018,,Front End Web Developer,4.0,4.0,udacity
256344,False,2019,,AI Programming with Python,2.0,1.0,udacity
256343,False,2017,,,4.7,4.0,udacity
256342,False,2017,,,4.7,4.0,udacity
256340,False,2018,,,5.0,5.0,udacity
256339,False,2019,,AI Programming with Python,4.7,5.0,udacity
256337,False,2018,,,4.7,4.0,udacity
256336,False,2018,,,1.7,1.0,udacity
256335,False,2018,,,4.0,4.0,udacity
256334,False,2018,,,4.0,3.0,udacity
256333,False,2019,,AI Programming with Python,4.7,4.0,udacity
256332,False,2019,,,4.7,4.0,udacity
256328,False,2017,,Front End Web Developer,4.7,4.0,udacity
256327,False,2019,,,4.3,3.0,udacity
256324,False,2018,,,5.0,5.0,udacity
256323,False,2019,,Front End Web Developer,5.0,5.0,udacity
256322,False,2018,,Front End Web Developer,5.0,5.0,udacity
256320,False,2016,,,5.0,5.0,udacity
256317,False,2018,,,4.3,3.0,udacity
256315,False,2018,,Front End Web Developer,5.0,5.0,udacity
256108,True,2019,,,1.7,1.0,udacity
254927,True,2019,,,1.7,2.0,udacity
254436,True,2019,,,1.0,1.0,udacity
253632,True,2019,,,1.3,1.0,udacity
252771,False,2019,,,1.3,1.0,udacity
252762,True,2019,,,1.0,1.0,udacity
252761,True,2019,,,1.0,1.0,udacity
252645,False,2019,,Intro to Computer Science,1.0,1.0,udacity
250890,True,2019,,,1.0,1.0,udacity
250642,False,2017,Data Engineer,,2.3,1.0,udacity
250626,False,2019,Senior Data Scientist,,1.0,1.0,udacity
250539,False,2019,,,2.3,1.0,udacity
251485,True,2019,,,1.5,,udacity
251330,False,2018,,Intro to Computer Science,1.0,,udacity
251127,True,2018,CTO,,1.7,1.0,udacity
251234,True,2017,Front-End Developer,,4.3,4.0,udacity
251206,True,2019,Data Analyst,,5.0,5.0,udacity
251250,False,2018,,,4.0,2.0,udacity
251173,False,2018,Student,,5.0,5.0,udacity
251317,False,2018,,,1.3,2.0,udacity
251534,False,2019,Wed Developer,,1.0,1.0,udacity
247208,False,2019,,,1.0,1.0,udacity
247007,False,2016,Insight Analyst,,4.7,4.0,udacity
246460,True,2018,,,1.5,,udacity
246407,True,2015,,,2.3,1.0,udacity
244977,False,2018,,,2.5,,udacity
247323,False,2018,Marketing Manager ,,1.0,1.0,udacity
245535,True,2018,Product Manager,Intro to Computer Science,1.7,1.0,udacity
245523,True,2018,Mobile Developer,,1.0,1.0,udacity
245341,False,2018,,,1.0,,udacity
246129,False,2018,,,1.0,1.0,udacity
244609,False,2018,,,5.0,,udacity
241620,False,2017,Graduate Student,,1.3,1.0,udacity
236721,False,2018,Genius,Data Science,5.0,5.0,udacity
243921,False,2017,Technical Writer,Intro to Computer Science,4.3,4.0,udacity
239539,True,2018,Aspiring Developer,,4.0,2.0,udacity
239502,True,2018,Director,,5.0,5.0,udacity
239064,False,2018,,Intro to Computer Science,5.0,5.0,udacity
233002,True,2018,Sales Engineer,Intro to Computer Science,1.5,,udacity
242859,False,2017,,Intro to Java Programming,4.0,2.0,udacity
244630,True,2017,Sales,,2.7,2.0,udacity
247463,True,2017,,,1.0,1.0,udacity
244089,False,2017,,,2.0,1.0,udacity
239461,False,2017,,,1.0,1.0,udacity
236598,True,2017,,Intro to Computer Science,3.0,2.0,udacity
233529,False,2016,,,3.0,3.0,udacity
233782,False,2016,,Intro to Computer Science,5.0,,udacity
233333,False,2016,,,2.0,,udacity
305987,False,2023,,UX Academy Foundations,3.3,2.0,designlab
305908,False,2023,,UX Academy Foundations,4.0,2.0,designlab
305630,True,2023,,UX Academy Foundations,5.0,5.0,designlab
305616,True,2023,,UX Academy Foundations,4.7,4.0,designlab
305498,False,2023,Former SWE backend,UX Academy Foundations,4.0,5.0,designlab
305482,True,2023,ESL Teacher,UX Academy Foundations,5.0,5.0,designlab
305428,True,2023,,UX Academy Foundations,4.0,2.0,designlab
305345,False,2023,Grad student,UX Academy Foundations,4.7,4.0,designlab
305310,False,2023,,UX Academy Foundations,4.0,4.0,designlab
305158,False,2023,,UX Academy Foundations,4.0,,designlab
304929,True,2023,,UX Academy Foundations,4.3,5.0,designlab
304922,True,2023,,UX Academy Foundations,4.0,2.0,designlab
304899,False,2023,,UX Academy Foundations,4.7,4.0,designlab
304894,False,2023,,UX Academy Foundations,5.0,5.0,designlab
304881,False,2023,,UX Academy Foundations,4.3,3.0,designlab
304877,True,2023,Architect,UX Academy Foundations,5.0,5.0,designlab
304839,False,2023,,UX Academy Foundations,5.0,5.0,designlab
304773,True,2021,,UX Academy,1.0,1.0,designlab
304752,False,2023,Student,UX Academy Foundations,4.7,4.0,designlab
304745,False,2023,Content Safety Moderation Specialist,UX Academy Foundations,5.0,,designlab
304738,True,2023,,,2.7,1.0,designlab
304713,True,2023,,,5.0,5.0,designlab
304649,True,2023,,UX Academy Foundations,5.0,5.0,designlab
304617,False,2023,Photographer,UX Academy Foundations,5.0,,designlab
304586,False,2023,Entrepreneur,UX Academy Foundations,4.5,,designlab
304572,False,2023,,UX Academy Foundations,4.3,4.0,designlab
304570,False,2023,,UX Academy Foundations,4.3,3.0,designlab
304559,False,2023,Recruiter,UX Academy Foundations,4.7,4.0,designlab
304540,False,2023,Bartender,UX Academy Foundations,4.3,3.0,designlab
304529,True,2023,,UX Academy Foundations,1.0,,designlab
304502,True,2023,Graphic Designer,UX Academy Foundations,5.0,5.0,designlab
304151,False,2023,,UX Academy Foundations,5.0,5.0,designlab
303838,True,2023,,UX Academy Foundations,4.5,,designlab
303790,True,2023,,UX Academy Foundations,3.0,2.0,designlab
303687,True,2023,,UX Academy Foundations,5.0,,designlab
303684,False,2023,,UX Academy Foundations,4.7,4.0,designlab
303678,True,2023,,UX Academy Foundations,5.0,5.0,designlab
303616,False,2023,,UX Academy Foundations,4.7,4.0,designlab
303370,True,2023,,UX Academy Foundations,5.0,5.0,designlab
303052,True,2023,,UX Academy Foundations,5.0,,designlab
302921,True,2023,,UX Academy Foundations,5.0,,designlab
302808,False,2023,Illustrator,UX Academy Foundations,5.0,5.0,designlab
302769,False,2023,Freelance fixer,UX Academy Foundations,4.3,3.0,designlab
302762,False,2023,UX Designer,UX Academy Foundations,5.0,,designlab
302742,False,2023,,UX Academy Foundations,4.5,,designlab
302667,False,2023,,UX Academy Foundations,5.0,5.0,designlab
302643,True,2023,,UX Academy Foundations,3.7,3.0,designlab
302639,True,2023,,UX Academy Foundations,5.0,,designlab
302637,False,2023,,UX Academy Foundations,5.0,,designlab
302611,True,2023,,UX Academy Foundations,5.0,,designlab
302510,False,2023,,UX Academy Foundations,4.3,3.0,designlab
302507,False,2023,,UX Academy Foundations,4.0,,designlab
302409,True,2023,,UX Academy Foundations,5.0,,designlab
302090,False,2023,,UX Academy Foundations,5.0,,designlab
301939,False,2023,,UX Academy Foundations,3.7,3.0,designlab
301931,True,2023,,UX Academy Foundations,4.0,,designlab
301903,True,2023,channel specialist,UX Academy Foundations,5.0,5.0,designlab
301776,True,2023,,UX Academy Foundations,4.3,3.0,designlab
301771,True,2023,,UX Academy Foundations,4.5,,designlab
301640,False,2023,,UX Academy Foundations,5.0,5.0,designlab
301467,False,2023,,UX Academy Foundations,4.7,4.0,designlab
301455,False,2023,UX Designer,UX Academy,4.7,4.0,designlab
301343,True,2023,,UX Academy Foundations,3.7,3.0,designlab
301166,False,2023,Designer,UX Academy Foundations,4.0,3.0,designlab
301057,True,2023,,UX Academy Foundations,3.7,1.0,designlab
301021,False,2023,Graphic Designer,UX Academy Foundations,5.0,5.0,designlab
300925,False,2023,,UX Academy Foundations,5.0,5.0,designlab
300819,False,2023,Graphic Designer,UX Academy Foundations,5.0,5.0,designlab
300793,False,2023,Retail,UX Academy Foundations,5.0,,designlab
300772,False,2023,,UX Academy Foundations,5.0,,designlab
300727,True,2023,,UX Academy Foundations,4.0,,designlab
300667,False,2023,,UX Academy Foundations,3.3,3.0,designlab
300561,True,2023,Student,UX Academy Foundations,3.7,3.0,designlab
300490,True,2023,,UX Academy Foundations,5.0,5.0,designlab
300254,True,2023,Student,UX Academy Foundations,5.0,5.0,designlab
300251,True,2023,,UX Academy Foundations,5.0,5.0,designlab
300245,True,2023,,UX Academy Foundations,5.0,5.0,designlab
300097,False,2023,Administrator,UX Academy Foundations,4.7,5.0,designlab
300011,False,2023,,UX Academy Foundations,5.0,,designlab
300006,False,2023,,UX Academy Foundations,5.0,5.0,designlab
299987,False,2023,English Professor,UX Academy Foundations,3.7,3.0,designlab
299984,False,2023,,UX Academy,5.0,5.0,designlab
299982,False,2023,UX Architect,UX Academy,4.7,5.0,designlab
299940,True,2023,,UX Academy Foundations,4.3,4.0,designlab
299893,False,2023,UX Designer,UX Academy Foundations,4.7,5.0,designlab
299890,False,2023,,UX Academy Foundations,5.0,5.0,designlab
299878,False,2023,,UX Academy Foundations,4.3,3.0,designlab
299565,False,2023,,UX Academy Foundations,4.5,,designlab
299211,False,2023,,UX Academy Foundations,5.0,5.0,designlab
299119,False,2023,,UX Academy Foundations,5.0,,designlab
299098,True,2023,UX Designer,UX Academy,5.0,5.0,designlab
299072,True,2023,,UX Academy Foundations,5.0,,designlab
299063,True,2023,,UX Academy Foundations,5.0,,designlab
299056,False,2023,,UX Academy Foundations,5.0,5.0,designlab
299051,False,2023,Education Consultant,UX Academy Foundations,5.0,5.0,designlab
299015,True,2023,,UX Academy Foundations,5.0,,designlab
298933,True,2023,,UX Academy Foundations,4.7,5.0,designlab
298890,False,2023,,UX Academy Foundations,5.0,,designlab
298872,False,2023,,UX Academy Foundations,5.0,5.0,designlab
298843,False,2023,,UX Academy Foundations,5.0,5.0,designlab
298834,False,2023,Project Manager,UX Academy Foundations,5.0,,designlab
298800,False,2023,,UX Academy Foundations,5.0,,designlab
298797,True,2023,,UX Academy Foundations,5.0,5.0,designlab
298781,False,2023,,UX Academy Foundations,5.0,,designlab
298775,False,2023,Jr. Product Designer,UX Academy,5.0,5.0,designlab
298771,False,2023,,UX Academy Foundations,4.0,4.0,designlab
298674,False,2023,,UX Academy Foundations,5.0,,designlab
298667,True,2023,,UX Academy Foundations,4.0,,designlab
298662,False,2023,Industrial Designer,UX Academy Foundations,4.5,,designlab
298661,False,2023,Teacher,UX Academy Foundations,5.0,5.0,designlab
298636,False,2023,,UX Academy Foundations,5.0,,designlab
298433,False,2023,,UX Academy Foundations,4.0,,designlab
298178,True,2023,,UX Academy Foundations,5.0,5.0,designlab
298120,False,2023,,UX Academy Foundations,5.0,5.0,designlab
298036,True,2023,,UX Academy Foundations,5.0,,designlab
297974,False,2023,,UX Academy Foundations,5.0,5.0,designlab
297661,True,2023,,UX Academy Foundations,4.0,,designlab
297628,False,2023,,UX Academy Foundations,4.0,4.0,designlab
297589,False,2023,,UX Academy Foundations,5.0,5.0,designlab
297375,False,2023,Web Content Specialist,UX Academy Foundations,4.7,5.0,designlab
297261,True,2022,UI/UX Designer,UX Academy,5.0,,designlab
297215,True,2023,,UX Academy Foundations,5.0,,designlab
297138,False,2023,,UX Academy Foundations,5.0,5.0,designlab
296848,False,2023,,UX Academy Foundations,5.0,,designlab
296773,False,2023,UX Designer,UX Academy Foundations,4.0,3.0,designlab
296677,False,2023,,UX Academy Foundations,4.0,4.0,designlab
296664,False,2023,,UX Academy Foundations,5.0,,designlab
296549,False,2023,,UX Academy Foundations,5.0,5.0,designlab
296546,True,2023,Student,UX Academy Foundations,4.0,4.0,designlab
296531,True,2023,,UX Academy Foundations,4.0,,designlab
296470,True,2023,UX Design student,UX Academy Foundations,5.0,5.0,designlab
296362,True,2021,UX Designer,UX Academy,1.3,1.0,designlab
296288,False,2022,,UX Academy Foundations,5.0,,designlab
295935,False,2022,Accountant,UX Academy Foundations,4.3,3.0,designlab
295930,False,2022,,UX Academy Foundations,4.5,,designlab
295650,True,2022,,UX Academy Foundations,3.7,3.0,designlab
295616,False,2022,,UX Academy Foundations,5.0,,designlab
295535,False,2022,Designer,UX Academy Foundations,5.0,5.0,designlab
295531,False,2022,,UX Academy Foundations,5.0,5.0,designlab
295487,False,2022,,UX Academy Foundations,4.3,3.0,designlab
295478,False,2022,,UX Academy Foundations,5.0,5.0,designlab
295423,False,2022,,UX Academy Foundations,4.7,5.0,designlab
295410,False,2022,,UX Academy Foundations,4.7,4.0,designlab
295286,False,2022,,UX Academy Foundations,4.7,4.0,designlab
295241,False,2022,Accessibility Manager,UX Academy Foundations,4.7,4.0,designlab
295108,True,2022,,UX Academy Foundations,4.0,,designlab
295071,False,2022,,UX Academy Foundations,3.5,,designlab
295064,False,2022,,UX Academy Foundations,5.0,5.0,designlab
294993,False,2022,,UX Academy Foundations,5.0,,designlab
294954,True,2022,Digital Marketing Specialist,UX Academy Foundations,3.5,,designlab
294777,True,2022,,UX Academy Foundations,5.0,5.0,designlab
294770,False,2022,,UX Academy Foundations,5.0,5.0,designlab
294753,False,2022,,UX Academy Foundations,4.3,3.0,designlab
294744,True,2022,Arts Admin,UX Academy Foundations,3.7,2.0,designlab
294721,False,2022,,UX Academy Foundations,5.0,5.0,designlab
294711,False,2022,,UX Academy Foundations,4.0,,designlab
294706,True,2022,,UX Academy Foundations,5.0,5.0,designlab
294667,False,2022,,UX Academy Foundations,5.0,5.0,designlab
294666,False,2022,,UX Academy Foundations,5.0,5.0,designlab
294648,False,2022,Customer Success Manager,UX Academy Foundations,4.3,3.0,designlab
294636,True,2022,UX design student,UX Academy Foundations,5.0,5.0,designlab
294633,False,2022,None,UX Academy Foundations,3.5,,designlab
294609,True,2022,,UX Academy Foundations,3.7,3.0,designlab
294599,True,2022,,,5.0,5.0,designlab
294592,False,2022,Architectural associate,UX Academy Foundations,5.0,5.0,designlab
294591,False,2022,,UX Academy Foundations,5.0,5.0,designlab
294580,True,2022,,UX Academy Foundations,5.0,5.0,designlab
294569,True,2022,,UX Academy Foundations,5.0,,designlab
294549,False,2022,Digital Product Designer,UX Academy,4.7,5.0,designlab
294508,False,2022,,UX Academy Foundations,4.5,,designlab
294477,False,2022,,UX Academy Foundations,5.0,,designlab
294124,False,2022,Lead Settlement Analyst,UX Academy Foundations,3.7,1.0,designlab
293992,True,2022,,UX Academy Foundations,5.0,5.0,designlab
293991,True,2022,Designer,UX Academy Foundations,5.0,5.0,designlab
293983,False,2022,,UX Academy Foundations,4.3,4.0,designlab
293914,False,2022,,UX Academy Foundations,5.0,5.0,designlab
293907,False,2022,Student,UX Academy Foundations,4.3,3.0,designlab
293898,False,2022,,UX Academy Foundations,4.3,4.0,designlab
293881,True,2022,,UX Academy Foundations,4.7,4.0,designlab
293872,True,2022,UX Researcher,UX Academy Foundations,4.0,3.0,designlab
293857,False,2022,,UX Academy Foundations,5.0,5.0,designlab
293856,False,2022,,UX Academy Foundations,5.0,,designlab
293855,False,2022,,UX Academy Foundations,5.0,,designlab
293799,True,2022,,UX Academy Foundations,5.0,,designlab
293778,False,2022,,UX Academy Foundations,5.0,,designlab
293767,False,2022,,UX Academy Foundations,5.0,5.0,designlab
293765,True,2022,,UX Academy Foundations,5.0,5.0,designlab
293753,False,2022,,UX Academy Foundations,4.0,,designlab
293662,True,2022,,UX Academy Foundations,4.7,4.0,designlab
293657,True,2022,UX Designer,UX Academy Foundations,5.0,,designlab
293614,True,2022,,UX Academy Foundations,5.0,5.0,designlab
293587,True,2022,UX/UI Designer,UX Academy,4.3,4.0,designlab
293563,True,2022,,UX Academy Foundations,4.0,3.0,designlab
293515,True,2022,,UX Academy Foundations,5.0,5.0,designlab
293508,False,2022,Embroidery Designer,UX Academy Foundations,4.0,4.0,designlab
293502,True,2022,,UX Academy Foundations,3.3,1.0,designlab
293391,False,2022,,UX Academy Foundations,4.7,4.0,designlab
293385,True,2022,Designer,UX Academy,4.3,4.0,designlab
293368,False,2022,,UX Academy Foundations,3.5,,designlab
293041,False,2022,Product Designer,UX Academy,4.3,4.0,designlab
293013,False,2022,,UX Academy Foundations,5.0,5.0,designlab
293004,True,2022,,UX Academy Foundations,4.7,4.0,designlab
292946,False,2022,Digital Marketing Coordinator,UX Academy Foundations,5.0,,designlab
292924,True,2022,UX designer,UX Academy Foundations,5.0,5.0,designlab
292869,False,2022,Sr. UX Designer,UX Academy,5.0,5.0,designlab
292858,False,2022,Industrial Engineer,UX Academy Foundations,4.0,3.0,designlab
292848,True,2022,,UX Academy Foundations,4.5,,designlab
292846,True,2022,,UX Academy Foundations,3.7,3.0,designlab
292805,False,2022,,UX Academy Foundations,5.0,,designlab
292804,True,2022,,UX Academy Foundations,5.0,,designlab
292741,True,2022,,UX Academy Foundations,4.0,,designlab
292734,False,2022,,UX Academy Foundations,4.5,,designlab
292700,False,2022,,,5.0,5.0,designlab
292631,False,2022,Product Designer,UX Academy,4.7,4.0,designlab
292547,False,2022,,UX Academy Foundations,5.0,5.0,designlab
292542,True,2022,,UX Academy Foundations,3.7,3.0,designlab
292540,True,2022,,UX Academy Foundations,5.0,,designlab
292499,False,2022,,UX Academy Foundations,5.0,5.0,designlab
292458,True,2022,UX Designer,UX Academy,2.3,1.0,designlab
292440,True,2022,,UX Academy Foundations,5.0,5.0,designlab
